NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,56445,1101757,Vale do Anari - RO,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,60209,1101807,Vale do Paraíso - RO,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,64688,1200013,Acrelândia - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,21730,1200054,Assis Brasil - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,93666,1200104,Brasiléia - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,48281,1200138,Bujari - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,49156,1200179,Capixaba - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,370047,1200203,Cruzeiro do Sul - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,82175,1200252,Epitaciolândia - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,113396,1200302,Feijó - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,19384,1200328,Jordão - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,42196,1200336,Mâncio Lima - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,25763,1200344,Manoel Urbano - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,36659,1200351,Marechal Thaumaturgo - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,83038,1200385,Plácido de Castro - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,19706,1200393,Porto Walter - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,2696961,1200401,Rio Branco - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,39158,1200427,Rodrigues Alves - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,15598,1200435,Santa Rosa do Purus - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,105492,1200450,Senador Guiomard - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,140201,1200500,Sena Madureira - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,118968,1200609,Tarauacá - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,62366,1200708,Xapuri - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,51953,1200807,Porto Acre - AC,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,34593,1300029,Alvarães - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,16976,1300060,Amaturá - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,19460,1300086,Anamã - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,29959,1300102,Anori - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,57342,1300144,Apuí - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,24407,1300201,Atalaia do Norte - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,85256,1300300,Autazes - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,54046,1300409,Barcelos - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,55128,1300508,Barreirinha - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,71757,1300607,Benjamin Constant - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,30776,1300631,Beruri - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,27945,1300680,Boa Vista do Ramos - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,105057,1300706,Boca do Acre - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,74003,1300805,Borba - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,31566,1300839,Caapiranga - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,24059,1300904,Canutama - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,76203,1301001,Carauari - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,63630,1301100,Careiro - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,150752,1301159,Careiro da Várzea - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,1550648,1301209,Coari - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,52760,1301308,Codajás - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,85305,1301407,Eirunepé - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,36300,1301506,Envira - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,73506,1301605,Fonte Boa - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,29210,1301654,Guajará - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,102526,1301704,Humaitá - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,33231,1301803,Ipixuna - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,133741,1301852,Iranduba - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,434860,1301902,Itacoatiara - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,20602,1301951,Itamarati - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,31369,1302009,Itapiranga - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,22714,1302108,Japurá - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,19939,1302207,Juruá - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,62692,1302306,Jutaí - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,75482,1302405,Lábrea - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,293279,1302504,Manacapuru - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,40744,1302553,Manaquiri - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,28001494,1302603,Manaus - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,129173,1302702,Manicoré - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,39080,1302801,Maraã - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,111377,1302900,Maués - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,42473,1303007,Nhamundá - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,52853,1303106,Nova Olinda do Norte - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,21836,1303205,Novo Airão - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,41589,1303304,Novo Aripuanã - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,302521,1303403,Parintins - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,37470,1303502,Pauini - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,185903,1303536,Presidente Figueiredo - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,96151,1303569,Rio Preto da Eva - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,18640,1303601,Santa Isabel do Rio Negro - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,54871,1303700,Santo Antônio do Içá - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,87632,1303809,São Gabriel da Cachoeira - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,53839,1303908,São Paulo de Olivença - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,16860,1303957,São Sebastião do Uatumã - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,26758,1304005,Silves - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,107747,1304062,Tabatinga - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,41928,1304104,Tapauá - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,229239,1304203,Tefé - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,31299,1304237,Tonantins - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,34814,1304260,Uarini - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,55424,1304302,Urucará - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,28083,1304401,Urucurituba - AM,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,30654,1400027,Amajari - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,96576,1400050,Alto Alegre - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,2392604,1400100,Boa Vista - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,66145,1400159,Bonfim - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,61267,1400175,Cantá - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,102102,1400209,Caracaraí - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,33045,1400233,Caroebe - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,32805,1400282,Iracema - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,72758,1400308,Mucajaí - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,38457,1400407,Normandia - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,57451,1400456,Pacaraima - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,114708,1400472,Rorainópolis - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,35444,1400506,São João da Baliza - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,34893,1400605,São Luiz - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,24523,1400704,Uiramutã - RR,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,320742,1500107,Abaetetuba - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,36337,1500131,Abel Figueiredo - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,311642,1500206,Acará - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,90649,1500305,Afuá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,168671,1500347,Água Azul do Norte - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,137816,1500404,Alenquer - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,399393,1500503,Almeirim - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,410774,1500602,Altamira - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,48705,1500701,Anajás - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,2242831,1500800,Ananindeua - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,54932,1500859,Anapu - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,71999,1500909,Augusto Corrêa - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,110875,1500958,Aurora do Pará - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,32473,1501006,Aveiro - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,38244,1501105,Bagre - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,77577,1501204,Baião - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,30472,1501253,Bannach - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,1608708,1501303,Barcarena - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,11514766,1501402,Belém - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,65432,1501451,Belterra - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,227484,1501501,Benevides - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,45702,1501576,Bom Jesus do Tocantins - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,25881,1501600,Bonito - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,255689,1501709,Bragança - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,68173,1501725,Brasil Novo - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,28964,1501758,Brejo Grande do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,216607,1501782,Breu Branco - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,246571,1501808,Breves - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,137792,1501907,Bujaru - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,34509,1501956,Cachoeira do Piriá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,43510,1502004,Cachoeira do Arari - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,259798,1502103,Cametá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,581460,1502152,Canaã dos Carajás - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,287656,1502202,Capanema - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,115496,1502301,Capitão Poço - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,860461,1502400,Castanhal - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,50289,1502509,Chaves - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,23750,1502608,Colares - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,193029,1502707,Conceição do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,70495,1502756,Concórdia do Pará - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,72088,1502764,Cumaru do Norte - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,54946,1502772,Curionópolis - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,41294,1502806,Curralinho - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,33436,1502855,Curuá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,66322,1502905,Curuçá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,217886,1502939,Dom Eliseu - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,113126,1502954,Eldorado do Carajás - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,23751,1503002,Faro - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,83739,1503044,Floresta do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,58533,1503077,Garrafão do Norte - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,125019,1503093,Goianésia do Pará - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,54461,1503101,Gurupá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,74906,1503200,Igarapé-Açu - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,148407,1503309,Igarapé-Miri - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,28361,1503408,Inhangapi - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,193796,1503457,Ipixuna do Pará - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,68000,1503507,Irituia - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,446156,1503606,Itaituba - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,159969,1503705,Itupiranga - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,41366,1503754,Jacareacanga - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,172593,1503804,Jacundá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,87261,1503903,Juruti - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,94450,1504000,Limoeiro do Ajuru - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,84311,1504059,Mãe do Rio - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,17828,1504109,Magalhães Barata - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,1853901,1504208,Marabá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,67167,1504307,Maracanã - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,65666,1504406,Marapanim - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,398743,1504422,Marituba - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,154052,1504455,Medicilândia - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,36985,1504505,Melgaço - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,61990,1504604,Mocajuba - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,199559,1504703,Moju - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,...,1504752,Mojuí dos Campos - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,195316,1504802,Monte Alegre - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,65215,1504901,Muaná - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,49638,1504950,Nova Esperança do Piriá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,37212,1504976,Nova Ipixuna - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,29620,1505007,Nova Timboteua - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,151238,1505031,Novo Progresso - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,204548,1505064,Novo Repartimento - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,176622,1505106,Óbidos - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,62389,1505205,Oeiras do Pará - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,908221,1505304,Oriximiná - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,47005,1505403,Ourém - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,71042,1505437,Ourilândia do Norte - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,112736,1505486,Pacajá - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,20625,1505494,Palestina do Pará - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,616187,1505502,Paragominas - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,2476363,1505536,Parauapebas - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,28630,1505551,Pau D'Arco - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,17446,1505601,Peixe-Boi - PA,37,Produto Interno Bruto a preços correntes,2005,2005
6,Município,40,Mil Reais,67715,1505635,Piçarra - PA,37,Produto Interno Bruto a preços correntes,2005,2005
