NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano
6,Município,40,Mil Reais,57394,1200708,Xapuri - AC,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,47999,1200807,Porto Acre - AC,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,32142,1300029,Alvarães - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,15319,1300060,Amaturá - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,20538,1300086,Anamã - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,29177,1300102,Anori - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,51888,1300144,Apuí - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,21852,1300201,Atalaia do Norte - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,93773,1300300,Autazes - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,48313,1300409,Barcelos - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,49308,1300508,Barreirinha - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,71803,1300607,Benjamin Constant - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,28561,1300631,Beruri - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,21744,1300680,Boa Vista do Ramos - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,87539,1300706,Boca do Acre - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,71896,1300805,Borba - AM,37,Produto Interno Bruto a preços correntes,2004,2004
6,Município,40,Mil Reais,29346,1300839,Caapiranga - AM,37,Produto Interno Bruto a preços correntes,2004,2004
