NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,141930,1101500,Seringueiras - RO,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,63277,1101559,Teixeirópolis - RO,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,125796,1101609,Theobroma - RO,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,128811,1101708,Urupá - RO,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,105600,1101757,Vale do Anari - RO,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,95927,1101807,Vale do Paraíso - RO,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,162199,1200013,Acrelândia - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,52805,1200054,Assis Brasil - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,238704,1200104,Brasiléia - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,107914,1200138,Bujari - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,129649,1200179,Capixaba - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,838657,1200203,Cruzeiro do Sul - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,185761,1200252,Epitaciolândia - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,224521,1200302,Feijó - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,52136,1200328,Jordão - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,121766,1200336,Mâncio Lima - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,66179,1200344,Manoel Urbano - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,119709,1200351,Marechal Thaumaturgo - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,178793,1200385,Plácido de Castro - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,67807,1200393,Porto Walter - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,6270619,1200401,Rio Branco - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,109581,1200427,Rodrigues Alves - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,37657,1200435,Santa Rosa do Purus - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,256395,1200450,Senador Guiomard - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,333671,1200500,Sena Madureira - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,292548,1200609,Tarauacá - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,147390,1200708,Xapuri - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,143464,1200807,Porto Acre - AC,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,78121,1300029,Alvarães - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,51061,1300060,Amaturá - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,67764,1300086,Anamã - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,137499,1300102,Anori - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,136498,1300144,Apuí - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,84683,1300201,Atalaia do Norte - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,177215,1300300,Autazes - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,121659,1300409,Barcelos - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,158179,1300508,Barreirinha - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,182718,1300607,Benjamin Constant - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,88502,1300631,Beruri - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,82357,1300680,Boa Vista do Ramos - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,209052,1300706,Boca do Acre - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,212496,1300805,Borba - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,94805,1300839,Caapiranga - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,70361,1300904,Canutama - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,161914,1301001,Carauari - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,171485,1301100,Careiro - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,202958,1301159,Careiro da Várzea - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,4207961,1301209,Coari - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,446417,1301308,Codajás - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,282975,1301407,Eirunepé - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,113710,1301506,Envira - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,122127,1301605,Fonte Boa - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,77468,1301654,Guajará - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,307585,1301704,Humaitá - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,84610,1301803,Ipixuna - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,382669,1301852,Iranduba - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,1310792,1301902,Itacoatiara - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,57651,1301951,Itamarati - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,88902,1302009,Itapiranga - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,45849,1302108,Japurá - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,78582,1302207,Juruá - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,137652,1302306,Jutaí - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,318288,1302405,Lábrea - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,853165,1302504,Manacapuru - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,157440,1302553,Manaquiri - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,55551838,1302603,Manaus - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,374855,1302702,Manicoré - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,85760,1302801,Maraã - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,297319,1302900,Maués - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,106711,1303007,Nhamundá - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,152005,1303106,Nova Olinda do Norte - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,77207,1303205,Novo Airão - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,109590,1303304,Novo Aripuanã - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,811867,1303403,Parintins - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,97520,1303502,Pauini - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,590572,1303536,Presidente Figueiredo - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,318300,1303569,Rio Preto da Eva - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,86265,1303601,Santa Isabel do Rio Negro - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,107787,1303700,Santo Antônio do Içá - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,187652,1303809,São Gabriel da Cachoeira - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,142979,1303908,São Paulo de Olivença - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,60508,1303957,São Sebastião do Uatumã - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,62378,1304005,Silves - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,275456,1304062,Tabatinga - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,128599,1304104,Tapauá - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,558291,1304203,Tefé - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,81782,1304237,Tonantins - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,87491,1304260,Uarini - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,227714,1304302,Urucará - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,99087,1304401,Urucurituba - AM,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,104081,1400027,Amajari - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,153345,1400050,Alto Alegre - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,5835746,1400100,Boa Vista - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,139877,1400159,Bonfim - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,153467,1400175,Cantá - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,222389,1400209,Caracaraí - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,93127,1400233,Caroebe - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,87502,1400282,Iracema - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,176930,1400308,Mucajaí - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,86659,1400407,Normandia - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,115388,1400456,Pacaraima - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,308534,1400472,Rorainópolis - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,89964,1400506,São João da Baliza - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,74577,1400605,São Luiz - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,69882,1400704,Uiramutã - RR,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,798053,1500107,Abaetetuba - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,44328,1500131,Abel Figueiredo - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,506916,1500206,Acará - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,232238,1500305,Afuá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,224992,1500347,Água Azul do Norte - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,364445,1500404,Alenquer - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,467571,1500503,Almeirim - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,2206576,1500602,Altamira - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,130357,1500701,Anajás - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,5114549,1500800,Ananindeua - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,179067,1500859,Anapu - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,203750,1500909,Augusto Corrêa - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,176413,1500958,Aurora do Pará - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,67953,1501006,Aveiro - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,102506,1501105,Bagre - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,203189,1501204,Baião - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,46793,1501253,Bannach - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,2006449,1501303,Barcarena - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,26362015,1501402,Belém - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,150486,1501451,Belterra - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,794372,1501501,Benevides - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,84493,1501576,Bom Jesus do Tocantins - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,54941,1501600,Bonito - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,756414,1501709,Bragança - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,129297,1501725,Brasil Novo - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,41223,1501758,Brejo Grande do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,409761,1501782,Breu Branco - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,503024,1501808,Breves - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,287636,1501907,Bujaru - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,100614,1501956,Cachoeira do Piriá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,119908,1502004,Cachoeira do Arari - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,617316,1502103,Cametá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,3207827,1502152,Canaã dos Carajás - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,671582,1502202,Capanema - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,300830,1502301,Capitão Poço - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,2349756,1502400,Castanhal - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,114282,1502509,Chaves - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,48865,1502608,Colares - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,426733,1502707,Conceição do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,194200,1502756,Concórdia do Pará - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,154775,1502764,Cumaru do Norte - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,197767,1502772,Curionópolis - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,121206,1502806,Curralinho - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,71662,1502855,Curuá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,166800,1502905,Curuçá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,372226,1502939,Dom Eliseu - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,237257,1502954,Eldorado do Carajás - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,41010,1503002,Faro - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,314642,1503044,Floresta do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,141781,1503077,Garrafão do Norte - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,226404,1503093,Goianésia do Pará - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,133898,1503101,Gurupá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,212043,1503200,Igarapé-Açu - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,321432,1503309,Igarapé-Miri - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,63467,1503408,Inhangapi - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,440662,1503457,Ipixuna do Pará - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,121281,1503507,Irituia - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,929675,1503606,Itaituba - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,295101,1503705,Itupiranga - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,141010,1503754,Jacareacanga - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,344962,1503804,Jacundá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,568015,1503903,Juruti - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,286482,1504000,Limoeiro do Ajuru - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,196676,1504059,Mãe do Rio - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,48371,1504109,Magalhães Barata - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,4170451,1504208,Marabá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,133493,1504307,Maracanã - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,148200,1504406,Marapanim - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,923339,1504422,Marituba - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,255350,1504455,Medicilândia - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,102149,1504505,Melgaço - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,186532,1504604,Mocajuba - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,562477,1504703,Moju - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,...,1504752,Mojuí dos Campos - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,414857,1504802,Monte Alegre - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,191396,1504901,Muaná - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,107024,1504950,Nova Esperança do Piriá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,94782,1504976,Nova Ipixuna - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,75151,1505007,Nova Timboteua - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,331148,1505031,Novo Progresso - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,506001,1505064,Novo Repartimento - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,382378,1505106,Óbidos - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,213065,1505205,Oeiras do Pará - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,1264242,1505304,Oriximiná - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,113213,1505403,Ourém - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,479964,1505437,Ourilândia do Norte - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,326519,1505486,Pacajá - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,39353,1505494,Palestina do Pará - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,1709396,1505502,Paragominas - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,19080395,1505536,Parauapebas - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,47365,1505551,Pau D'Arco - PA,37,Produto Interno Bruto a preços correntes,2012,2012
6,Município,40,Mil Reais,37343,1505601,Peixe-Boi - PA,37,Produto Interno Bruto a preços correntes,2012,2012
