NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,90328,1100700,Campo Novo de Rondônia - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,138875,1100809,Candeias do Jamari - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,35845,1100908,Castanheiras - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,120566,1100924,Chupinguaia - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,108397,1100940,Cujubim - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,95028,1101005,Governador Jorge Teixeira - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,77624,1101104,Itapuã do Oeste - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,86018,1101203,Ministro Andreazza - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,98424,1101302,Mirante da Serra - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,111323,1101401,Monte Negro - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,58312,1101435,Nova União - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,39928,1101450,Parecis - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,37347,1101468,Pimenteiras do Oeste - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,31804,1101476,Primavera de Rondônia - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,54757,1101484,São Felipe D'Oeste - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,135322,1101492,São Francisco do Guaporé - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,91524,1101500,Seringueiras - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,41414,1101559,Teixeirópolis - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,92540,1101609,Theobroma - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,105172,1101708,Urupá - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,79440,1101757,Vale do Anari - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,85349,1101807,Vale do Paraíso - RO,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,88512,1200013,Acrelândia - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,33614,1200054,Assis Brasil - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,135316,1200104,Brasiléia - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,58876,1200138,Bujari - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,62790,1200179,Capixaba - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,598083,1200203,Cruzeiro do Sul - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,128588,1200252,Epitaciolândia - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,145960,1200302,Feijó - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,35573,1200328,Jordão - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,67172,1200336,Mâncio Lima - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,43863,1200344,Manoel Urbano - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,69574,1200351,Marechal Thaumaturgo - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,107307,1200385,Plácido de Castro - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,41812,1200393,Porto Walter - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,3988385,1200401,Rio Branco - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,65175,1200427,Rodrigues Alves - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,28788,1200435,Santa Rosa do Purus - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,152766,1200450,Senador Guiomard - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,205498,1200500,Sena Madureira - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,176203,1200609,Tarauacá - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,86555,1200708,Xapuri - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,89846,1200807,Porto Acre - AC,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,48675,1300029,Alvarães - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,27894,1300060,Amaturá - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,48130,1300086,Anamã - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,51885,1300102,Anori - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,102637,1300144,Apuí - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,43654,1300201,Atalaia do Norte - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,99638,1300300,Autazes - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,72054,1300409,Barcelos - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,85630,1300508,Barreirinha - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,99144,1300607,Benjamin Constant - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,43560,1300631,Beruri - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,60824,1300680,Boa Vista do Ramos - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,125583,1300706,Boca do Acre - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,100248,1300805,Borba - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,44360,1300839,Caapiranga - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,40008,1300904,Canutama - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,97770,1301001,Carauari - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,94912,1301100,Careiro - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,103169,1301159,Careiro da Várzea - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,2224643,1301209,Coari - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,85222,1301308,Codajás - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,104480,1301407,Eirunepé - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,55309,1301506,Envira - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,77112,1301605,Fonte Boa - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,46916,1301654,Guajará - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,150044,1301704,Humaitá - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,50770,1301803,Ipixuna - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,181485,1301852,Iranduba - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,616318,1301902,Itacoatiara - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,28452,1301951,Itamarati - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,34687,1302009,Itapiranga - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,19538,1302108,Japurá - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,30445,1302207,Juruá - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,64232,1302306,Jutaí - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,181046,1302405,Lábrea - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,436548,1302504,Manacapuru - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,65198,1302553,Manaquiri - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,39691574,1302603,Manaus - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,166538,1302702,Manicoré - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,62085,1302801,Maraã - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,208429,1302900,Maués - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,58411,1303007,Nhamundá - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,86399,1303106,Nova Olinda do Norte - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,45574,1303205,Novo Airão - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,71216,1303304,Novo Aripuanã - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,407811,1303403,Parintins - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,53561,1303502,Pauini - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,224107,1303536,Presidente Figueiredo - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,122999,1303569,Rio Preto da Eva - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,45895,1303601,Santa Isabel do Rio Negro - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,70999,1303700,Santo Antônio do Içá - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,141440,1303809,São Gabriel da Cachoeira - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,81699,1303908,São Paulo de Olivença - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,26590,1303957,São Sebastião do Uatumã - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,41284,1304005,Silves - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,160006,1304062,Tabatinga - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,64379,1304104,Tapauá - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,239097,1304203,Tefé - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,47150,1304237,Tonantins - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,41964,1304260,Uarini - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,61896,1304302,Urucará - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,51939,1304401,Urucurituba - AM,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,55048,1400027,Amajari - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,102266,1400050,Alto Alegre - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,3671265,1400100,Boa Vista - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,87302,1400159,Bonfim - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,103291,1400175,Cantá - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,141968,1400209,Caracaraí - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,54900,1400233,Caroebe - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,48733,1400282,Iracema - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,108650,1400308,Mucajaí - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,64925,1400407,Normandia - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,84886,1400456,Pacaraima - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,183780,1400472,Rorainópolis - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,50617,1400506,São João da Baliza - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,43120,1400605,São Luiz - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,41113,1400704,Uiramutã - RR,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,458889,1500107,Abaetetuba - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,45160,1500131,Abel Figueiredo - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,352565,1500206,Acará - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,121092,1500305,Afuá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,211249,1500347,Água Azul do Norte - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,214101,1500404,Alenquer - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,536320,1500503,Almeirim - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,640103,1500602,Altamira - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,71020,1500701,Anajás - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,3346302,1500800,Ananindeua - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,83946,1500859,Anapu - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,108443,1500909,Augusto Corrêa - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,96127,1500958,Aurora do Pará - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,53191,1501006,Aveiro - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,54468,1501105,Bagre - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,106934,1501204,Baião - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,27256,1501253,Bannach - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,2313664,1501303,Barcarena - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,15803597,1501402,Belém - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,80642,1501451,Belterra - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,513538,1501501,Benevides - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,61463,1501576,Bom Jesus do Tocantins - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,38080,1501600,Bonito - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,395128,1501709,Bragança - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,85319,1501725,Brasil Novo - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,26272,1501758,Brejo Grande do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,366328,1501782,Breu Branco - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,293398,1501808,Breves - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,162683,1501907,Bujaru - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,52168,1501956,Cachoeira do Piriá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,58367,1502004,Cachoeira do Arari - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,355218,1502103,Cametá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,1234877,1502152,Canaã dos Carajás - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,460563,1502202,Capanema - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,167764,1502301,Capitão Poço - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,1329184,1502400,Castanhal - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,62789,1502509,Chaves - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,40769,1502608,Colares - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,250050,1502707,Conceição do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,91075,1502756,Concórdia do Pará - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,70769,1502764,Cumaru do Norte - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,84848,1502772,Curionópolis - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,65135,1502806,Curralinho - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,56820,1502855,Curuá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,100261,1502905,Curuçá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,268019,1502939,Dom Eliseu - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,134500,1502954,Eldorado do Carajás - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,33743,1503002,Faro - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,134315,1503044,Floresta do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,86542,1503077,Garrafão do Norte - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,147700,1503093,Goianésia do Pará - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,79673,1503101,Gurupá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,106706,1503200,Igarapé-Açu - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,193909,1503309,Igarapé-Miri - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,39250,1503408,Inhangapi - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,281919,1503457,Ipixuna do Pará - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,82777,1503507,Irituia - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,681618,1503606,Itaituba - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,194320,1503705,Itupiranga - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,70038,1503754,Jacareacanga - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,224646,1503804,Jacundá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,227471,1503903,Juruti - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,119062,1504000,Limoeiro do Ajuru - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,154836,1504059,Mãe do Rio - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,22090,1504109,Magalhães Barata - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,3218405,1504208,Marabá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,86703,1504307,Maracanã - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,85761,1504406,Marapanim - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,596465,1504422,Marituba - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,176940,1504455,Medicilândia - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,43993,1504505,Melgaço - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,92193,1504604,Mocajuba - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,326041,1504703,Moju - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,...,1504752,Mojuí dos Campos - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,317743,1504802,Monte Alegre - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,94276,1504901,Muaná - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,68760,1504950,Nova Esperança do Piriá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,55690,1504976,Nova Ipixuna - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,41130,1505007,Nova Timboteua - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,165952,1505031,Novo Progresso - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,230659,1505064,Novo Repartimento - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,233861,1505106,Óbidos - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,101987,1505205,Oeiras do Pará - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,1164533,1505304,Oriximiná - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,61143,1505403,Ourém - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,288526,1505437,Ourilândia do Norte - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,176719,1505486,Pacajá - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,26420,1505494,Palestina do Pará - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,937220,1505502,Paragominas - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,6522232,1505536,Parauapebas - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,32613,1505551,Pau D'Arco - PA,37,Produto Interno Bruto a preços correntes,2008,2008
6,Município,40,Mil Reais,22627,1505601,Peixe-Boi - PA,37,Produto Interno Bruto a preços correntes,2008,2008
