NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,149255,1100296,Santa Luzia D'Oeste - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,2421840,1100304,Vilhena - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,514606,1100320,São Miguel do Guaporé - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,419534,1100338,Nova Mamoré - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,243599,1100346,Alvorada D'Oeste - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,230030,1100379,Alto Alegre dos Parecis - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,287145,1100403,Alto Paraíso - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,581699,1100452,Buritis - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,150378,1100502,Novo Horizonte do Oeste - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,134084,1100601,Cacaulândia - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,221141,1100700,Campo Novo de Rondônia - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,399703,1100809,Candeias do Jamari - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,68661,1100908,Castanheiras - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,275131,1100924,Chupinguaia - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,315494,1100940,Cujubim - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,163293,1101005,Governador Jorge Teixeira - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,153760,1101104,Itapuã do Oeste - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,189597,1101203,Ministro Andreazza - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,191943,1101302,Mirante da Serra - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,242608,1101401,Monte Negro - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,106656,1101435,Nova União - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,91389,1101450,Parecis - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,89278,1101468,Pimenteiras do Oeste - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,58681,1101476,Primavera de Rondônia - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,84807,1101484,São Felipe D'Oeste - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,318965,1101492,São Francisco do Guaporé - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,200123,1101500,Seringueiras - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,82670,1101559,Teixeirópolis - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,169717,1101609,Theobroma - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,196242,1101708,Urupá - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,133118,1101757,Vale do Anari - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,130588,1101807,Vale do Paraíso - RO,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,239610,1200013,Acrelândia - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,85322,1200054,Assis Brasil - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,388521,1200104,Brasiléia - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,159696,1200138,Bujari - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,177480,1200179,Capixaba - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1223340,1200203,Cruzeiro do Sul - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,412261,1200252,Epitaciolândia - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,344518,1200302,Feijó - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,73737,1200328,Jordão - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,201077,1200336,Mâncio Lima - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,128845,1200344,Manoel Urbano - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,176112,1200351,Marechal Thaumaturgo - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,242578,1200385,Plácido de Castro - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,107298,1200393,Porto Walter - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,7880432,1200401,Rio Branco - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,183719,1200427,Rodrigues Alves - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,62132,1200435,Santa Rosa do Purus - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,325553,1200450,Senador Guiomard - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,476246,1200500,Sena Madureira - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,424497,1200609,Tarauacá - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,220428,1200708,Xapuri - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,220840,1200807,Porto Acre - AC,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,144685,1300029,Alvarães - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,66265,1300060,Amaturá - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,96390,1300086,Anamã - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,179711,1300102,Anori - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,192352,1300144,Apuí - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,165713,1300201,Atalaia do Norte - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,289804,1300300,Autazes - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,157854,1300409,Barcelos - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,224109,1300508,Barreirinha - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,271447,1300607,Benjamin Constant - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,124199,1300631,Beruri - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,110655,1300680,Boa Vista do Ramos - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,328570,1300706,Boca do Acre - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,270980,1300805,Borba - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,145057,1300839,Caapiranga - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,99109,1300904,Canutama - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,270919,1301001,Carauari - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,250074,1301100,Careiro - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,295991,1301159,Careiro da Várzea - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1170225,1301209,Coari - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,651453,1301308,Codajás - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,398027,1301407,Eirunepé - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,142361,1301506,Envira - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,151641,1301605,Fonte Boa - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,111353,1301654,Guajará - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,482341,1301704,Humaitá - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,126316,1301803,Ipixuna - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,625010,1301852,Iranduba - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1891522,1301902,Itacoatiara - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,84732,1301951,Itamarati - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,102310,1302009,Itapiranga - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,59570,1302108,Japurá - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,89823,1302207,Juruá - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,197969,1302306,Jutaí - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,449071,1302405,Lábrea - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1316860,1302504,Manacapuru - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,250252,1302553,Manaquiri - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,70234306,1302603,Manaus - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,476291,1302702,Manicoré - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,141135,1302801,Maraã - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,410786,1302900,Maués - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,135685,1303007,Nhamundá - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,212324,1303106,Nova Olinda do Norte - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,126322,1303205,Novo Airão - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,170246,1303304,Novo Aripuanã - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1027340,1303403,Parintins - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,142491,1303502,Pauini - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,547295,1303536,Presidente Figueiredo - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,446859,1303569,Rio Preto da Eva - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,127341,1303601,Santa Isabel do Rio Negro - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,163636,1303700,Santo Antônio do Içá - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,284030,1303809,São Gabriel da Cachoeira - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,206312,1303908,São Paulo de Olivença - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,93403,1303957,São Sebastião do Uatumã - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,99257,1304005,Silves - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,423684,1304062,Tabatinga - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,215987,1304104,Tapauá - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,657170,1304203,Tefé - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,118661,1304237,Tonantins - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,172385,1304260,Uarini - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,297880,1304302,Urucará - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,124236,1304401,Urucurituba - AM,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,142465,1400027,Amajari - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,251016,1400050,Alto Alegre - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,8110722,1400100,Boa Vista - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,247398,1400159,Bonfim - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,226193,1400175,Cantá - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,327059,1400209,Caracaraí - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,151484,1400233,Caroebe - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,136169,1400282,Iracema - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,270760,1400308,Mucajaí - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,129566,1400407,Normandia - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,164379,1400456,Pacaraima - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,501717,1400472,Rorainópolis - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,140162,1400506,São João da Baliza - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,110517,1400605,São Luiz - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,103629,1400704,Uiramutã - RR,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1246639,1500107,Abaetetuba - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,76699,1500131,Abel Figueiredo - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,789271,1500206,Acará - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,318316,1500305,Afuá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,432588,1500347,Água Azul do Norte - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,660477,1500404,Alenquer - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,590295,1500503,Almeirim - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,2497078,1500602,Altamira - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,180704,1500701,Anajás - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,6718793,1500800,Ananindeua - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,310094,1500859,Anapu - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,309983,1500909,Augusto Corrêa - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,298798,1500958,Aurora do Pará - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,120567,1501006,Aveiro - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,164989,1501105,Bagre - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,338690,1501204,Baião - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,79721,1501253,Bannach - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,5014169,1501303,Barcarena - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,29466894,1501402,Belém - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,151832,1501451,Belterra - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1291065,1501501,Benevides - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,153703,1501576,Bom Jesus do Tocantins - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,108500,1501600,Bonito - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1047905,1501709,Bragança - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,228905,1501725,Brasil Novo - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,76450,1501758,Brejo Grande do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,537286,1501782,Breu Branco - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,671417,1501808,Breves - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,481727,1501907,Bujaru - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,171922,1501956,Cachoeira do Piriá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,169530,1502004,Cachoeira do Arari - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1138431,1502103,Cametá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,2396141,1502152,Canaã dos Carajás - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,985323,1502202,Capanema - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,480143,1502301,Capitão Poço - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,3605674,1502400,Castanhal - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,178428,1502509,Chaves - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,72684,1502608,Colares - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,543396,1502707,Conceição do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,256931,1502756,Concórdia do Pará - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,267417,1502764,Cumaru do Norte - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,593083,1502772,Curionópolis - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,651488,1502806,Curralinho - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,108894,1502855,Curuá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,266389,1502905,Curuçá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,656864,1502939,Dom Eliseu - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,318851,1502954,Eldorado do Carajás - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,52371,1503002,Faro - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,315412,1503044,Floresta do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,216624,1503077,Garrafão do Norte - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,374417,1503093,Goianésia do Pará - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,201129,1503101,Gurupá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,334255,1503200,Igarapé-Açu - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,353216,1503309,Igarapé-Miri - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,112443,1503408,Inhangapi - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,485041,1503457,Ipixuna do Pará - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,219643,1503507,Irituia - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1597707,1503606,Itaituba - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,511523,1503705,Itupiranga - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,238484,1503754,Jacareacanga - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,489836,1503804,Jacundá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,941366,1503903,Juruti - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,394987,1504000,Limoeiro do Ajuru - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,283984,1504059,Mãe do Rio - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,64732,1504109,Magalhães Barata - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,7487235,1504208,Marabá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,205831,1504307,Maracanã - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,213396,1504406,Marapanim - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1732438,1504422,Marituba - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,566204,1504455,Medicilândia - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,170140,1504505,Melgaço - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,278415,1504604,Mocajuba - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,869136,1504703,Moju - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,137561,1504752,Mojuí dos Campos - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,682044,1504802,Monte Alegre - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,233425,1504901,Muaná - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,181541,1504950,Nova Esperança do Piriá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,134878,1504976,Nova Ipixuna - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,114442,1505007,Nova Timboteua - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,561084,1505031,Novo Progresso - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,823582,1505064,Novo Repartimento - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,613189,1505106,Óbidos - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,491096,1505205,Oeiras do Pará - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,1814316,1505304,Oriximiná - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,176918,1505403,Ourém - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,542320,1505437,Ourilândia do Norte - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,510233,1505486,Pacajá - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,63936,1505494,Palestina do Pará - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,2667465,1505502,Paragominas - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,12645409,1505536,Parauapebas - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,86909,1505551,Pau D'Arco - PA,37,Produto Interno Bruto a preços correntes,2016,2016
6,Município,40,Mil Reais,60462,1505601,Peixe-Boi - PA,37,Produto Interno Bruto a preços correntes,2016,2016
