NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,78819,1101450,Parecis - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,76783,1101468,Pimenteiras do Oeste - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,52854,1101476,Primavera de Rondônia - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,73856,1101484,São Felipe D'Oeste - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,266619,1101492,São Francisco do Guaporé - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,166738,1101500,Seringueiras - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,72074,1101559,Teixeirópolis - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,137147,1101609,Theobroma - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,171461,1101708,Urupá - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,106054,1101757,Vale do Anari - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,117706,1101807,Vale do Paraíso - RO,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,207822,1200013,Acrelândia - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,73332,1200054,Assis Brasil - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,340917,1200104,Brasiléia - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,129895,1200138,Bujari - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,149067,1200179,Capixaba - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,1150664,1200203,Cruzeiro do Sul - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,257492,1200252,Epitaciolândia - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,309503,1200302,Feijó - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,70473,1200328,Jordão - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,187729,1200336,Mâncio Lima - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,94643,1200344,Manoel Urbano - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,162375,1200351,Marechal Thaumaturgo - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,237006,1200385,Plácido de Castro - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,96499,1200393,Porto Walter - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,8174771,1200401,Rio Branco - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,171505,1200427,Rodrigues Alves - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,53395,1200435,Santa Rosa do Purus - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,325673,1200450,Senador Guiomard - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,478781,1200500,Sena Madureira - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,387146,1200609,Tarauacá - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,196802,1200708,Xapuri - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,203206,1200807,Porto Acre - AC,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,107773,1300029,Alvarães - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,63736,1300060,Amaturá - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,86080,1300086,Anamã - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,168967,1300102,Anori - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,193061,1300144,Apuí - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,124922,1300201,Atalaia do Norte - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,239017,1300300,Autazes - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,147980,1300409,Barcelos - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,210559,1300508,Barreirinha - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,270635,1300607,Benjamin Constant - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,120988,1300631,Beruri - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,98384,1300680,Boa Vista do Ramos - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,277842,1300706,Boca do Acre - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,254923,1300805,Borba - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,130604,1300839,Caapiranga - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,88213,1300904,Canutama - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,235646,1301001,Carauari - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,217517,1301100,Careiro - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,241431,1301159,Careiro da Várzea - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,3105211,1301209,Coari - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,651855,1301308,Codajás - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,382850,1301407,Eirunepé - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,124880,1301506,Envira - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,151621,1301605,Fonte Boa - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,100262,1301654,Guajará - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,422861,1301704,Humaitá - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,112260,1301803,Ipixuna - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,529533,1301852,Iranduba - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,1591040,1301902,Itacoatiara - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,75976,1301951,Itamarati - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,80542,1302009,Itapiranga - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,58162,1302108,Japurá - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,84834,1302207,Juruá - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,182212,1302306,Jutaí - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,368576,1302405,Lábrea - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,1264411,1302504,Manacapuru - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,206792,1302553,Manaquiri - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,67418894,1302603,Manaus - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,459510,1302702,Manicoré - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,117725,1302801,Maraã - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,389379,1302900,Maués - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,121117,1303007,Nhamundá - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,187770,1303106,Nova Olinda do Norte - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,112457,1303205,Novo Airão - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,149447,1303304,Novo Aripuanã - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,975798,1303403,Parintins - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,136558,1303502,Pauini - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,662828,1303536,Presidente Figueiredo - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,370897,1303569,Rio Preto da Eva - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,123219,1303601,Santa Isabel do Rio Negro - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,146110,1303700,Santo Antônio do Içá - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,257234,1303809,São Gabriel da Cachoeira - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,190870,1303908,São Paulo de Olivença - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,84210,1303957,São Sebastião do Uatumã - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,74699,1304005,Silves - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,366628,1304062,Tabatinga - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,189775,1304104,Tapauá - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,710995,1304203,Tefé - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,107192,1304237,Tonantins - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,121455,1304260,Uarini - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,302307,1304302,Urucará - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,119412,1304401,Urucurituba - AM,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,106016,1400027,Amajari - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,190357,1400050,Alto Alegre - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,7353245,1400100,Boa Vista - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,185433,1400159,Bonfim - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,200639,1400175,Cantá - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,267044,1400209,Caracaraí - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,132112,1400233,Caroebe - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,119517,1400282,Iracema - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,205852,1400308,Mucajaí - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,110653,1400407,Normandia - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,139438,1400456,Pacaraima - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,436625,1400472,Rorainópolis - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,116628,1400506,São João da Baliza - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,94081,1400605,São Luiz - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,86482,1400704,Uiramutã - RR,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,1056559,1500107,Abaetetuba - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,69372,1500131,Abel Figueiredo - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,577256,1500206,Acará - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,301313,1500305,Afuá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,320451,1500347,Água Azul do Norte - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,531842,1500404,Alenquer - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,502847,1500503,Almeirim - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,3948811,1500602,Altamira - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,167161,1500701,Anajás - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,5772894,1500800,Ananindeua - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,257292,1500859,Anapu - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,251669,1500909,Augusto Corrêa - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,240324,1500958,Aurora do Pará - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,91998,1501006,Aveiro - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,139405,1501105,Bagre - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,258860,1501204,Baião - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,58625,1501253,Bannach - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,3902985,1501303,Barcarena - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,28687488,1501402,Belém - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,251577,1501451,Belterra - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,1050325,1501501,Benevides - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,121145,1501576,Bom Jesus do Tocantins - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,81445,1501600,Bonito - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,912212,1501709,Bragança - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,181892,1501725,Brasil Novo - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,56859,1501758,Brejo Grande do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,557970,1501782,Breu Branco - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,621581,1501808,Breves - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,380781,1501907,Bujaru - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,142851,1501956,Cachoeira do Piriá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,146582,1502004,Cachoeira do Arari - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,848524,1502103,Cametá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,2802921,1502152,Canaã dos Carajás - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,914174,1502202,Capanema - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,381023,1502301,Capitão Poço - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,2709860,1502400,Castanhal - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,147275,1502509,Chaves - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,60387,1502608,Colares - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,463952,1502707,Conceição do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,249405,1502756,Concórdia do Pará - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,205328,1502764,Cumaru do Norte - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,206385,1502772,Curionópolis - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,166068,1502806,Curralinho - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,87319,1502855,Curuá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,220052,1502905,Curuçá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,476009,1502939,Dom Eliseu - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,272784,1502954,Eldorado do Carajás - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,42921,1503002,Faro - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,313863,1503044,Floresta do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,182233,1503077,Garrafão do Norte - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,318026,1503093,Goianésia do Pará - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,181608,1503101,Gurupá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,271389,1503200,Igarapé-Açu - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,411410,1503309,Igarapé-Miri - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,86399,1503408,Inhangapi - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,487403,1503457,Ipixuna do Pará - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,175420,1503507,Irituia - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,1433058,1503606,Itaituba - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,424197,1503705,Itupiranga - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,177849,1503754,Jacareacanga - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,415245,1503804,Jacundá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,905205,1503903,Juruti - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,354747,1504000,Limoeiro do Ajuru - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,264507,1504059,Mãe do Rio - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,55540,1504109,Magalhães Barata - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,6313839,1504208,Marabá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,181176,1504307,Maracanã - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,185495,1504406,Marapanim - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,1418283,1504422,Marituba - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,502350,1504455,Medicilândia - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,134299,1504505,Melgaço - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,220289,1504604,Mocajuba - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,651287,1504703,Moju - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,228694,1504752,Mojuí dos Campos - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,563756,1504802,Monte Alegre - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,212886,1504901,Muaná - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,148127,1504950,Nova Esperança do Piriá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,111438,1504976,Nova Ipixuna - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,95587,1505007,Nova Timboteua - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,424552,1505031,Novo Progresso - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,657498,1505064,Novo Repartimento - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,477445,1505106,Óbidos - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,285441,1505205,Oeiras do Pará - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,1409485,1505304,Oriximiná - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,151520,1505403,Ourém - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,819443,1505437,Ourilândia do Norte - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,378513,1505486,Pacajá - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,47595,1505494,Palestina do Pará - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,2019305,1505502,Paragominas - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,15561713,1505536,Parauapebas - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,58159,1505551,Pau D'Arco - PA,37,Produto Interno Bruto a preços correntes,2014,2014
6,Município,40,Mil Reais,41753,1505601,Peixe-Boi - PA,37,Produto Interno Bruto a preços correntes,2014,2014
