NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N
6,Município,40,Mil Reais,292636,1100254,Presidente Médici - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,63732,1100262,Rio Crespo - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,926089,1100288,Rolim de Moura - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,125662,1100296,Santa Luzia D'Oeste - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,2011515,1100304,Vilhena - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,395408,1100320,São Miguel do Guaporé - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,308322,1100338,Nova Mamoré - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,191138,1100346,Alvorada D'Oeste - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,183210,1100379,Alto Alegre dos Parecis - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,214064,1100403,Alto Paraíso - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,427488,1100452,Buritis - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,113700,1100502,Novo Horizonte do Oeste - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,99011,1100601,Cacaulândia - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,181408,1100700,Campo Novo de Rondônia - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,280360,1100809,Candeias do Jamari - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,53263,1100908,Castanheiras - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,225345,1100924,Chupinguaia - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,249223,1100940,Cujubim - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,140140,1101005,Governador Jorge Teixeira - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,139589,1101104,Itapuã do Oeste - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,146641,1101203,Ministro Andreazza - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,134517,1101302,Mirante da Serra - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,205600,1101401,Monte Negro - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,86792,1101435,Nova União - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,71097,1101450,Parecis - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,77664,1101468,Pimenteiras do Oeste - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,47727,1101476,Primavera de Rondônia - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,70826,1101484,São Felipe D'Oeste - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,245948,1101492,São Francisco do Guaporé - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,157939,1101500,Seringueiras - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,67681,1101559,Teixeirópolis - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,128042,1101609,Theobroma - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,150563,1101708,Urupá - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,99751,1101757,Vale do Anari - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,108134,1101807,Vale do Paraíso - RO,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,214652,1200013,Acrelândia - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,64602,1200054,Assis Brasil - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,294874,1200104,Brasiléia - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,120210,1200138,Bujari - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,158800,1200179,Capixaba - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,969784,1200203,Cruzeiro do Sul - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,268087,1200252,Epitaciolândia - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,267203,1200302,Feijó - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,58271,1200328,Jordão - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,150136,1200336,Mâncio Lima - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,80018,1200344,Manoel Urbano - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,146339,1200351,Marechal Thaumaturgo - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,199657,1200385,Plácido de Castro - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,82060,1200393,Porto Walter - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,6807581,1200401,Rio Branco - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,152053,1200427,Rodrigues Alves - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,45136,1200435,Santa Rosa do Purus - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,290838,1200450,Senador Guiomard - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,426881,1200500,Sena Madureira - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,335520,1200609,Tarauacá - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,168708,1200708,Xapuri - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,172519,1200807,Porto Acre - AC,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,90875,1300029,Alvarães - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,59861,1300060,Amaturá - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,84387,1300086,Anamã - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,153867,1300102,Anori - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,157858,1300144,Apuí - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,95743,1300201,Atalaia do Norte - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,197961,1300300,Autazes - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,134364,1300409,Barcelos - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,196999,1300508,Barreirinha - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,236931,1300607,Benjamin Constant - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,107968,1300631,Beruri - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,100001,1300680,Boa Vista do Ramos - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,236629,1300706,Boca do Acre - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,236239,1300805,Borba - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,111291,1300839,Caapiranga - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,81427,1300904,Canutama - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,214486,1301001,Carauari - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,193802,1301100,Careiro - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,234401,1301159,Careiro da Várzea - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,4558712,1301209,Coari - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,492322,1301308,Codajás - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,340332,1301407,Eirunepé - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,116857,1301506,Envira - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,132637,1301605,Fonte Boa - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,92709,1301654,Guajará - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,367181,1301704,Humaitá - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,106738,1301803,Ipixuna - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,481446,1301852,Iranduba - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,1440639,1301902,Itacoatiara - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,73384,1301951,Itamarati - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,68872,1302009,Itapiranga - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,50959,1302108,Japurá - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,84513,1302207,Juruá - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,180234,1302306,Jutaí - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,380687,1302405,Lábrea - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,1229929,1302504,Manacapuru - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,182257,1302553,Manaquiri - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,63829864,1302603,Manaus - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,400950,1302702,Manicoré - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,96880,1302801,Maraã - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,360983,1302900,Maués - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,128950,1303007,Nhamundá - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,157883,1303106,Nova Olinda do Norte - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,92626,1303205,Novo Airão - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,140185,1303304,Novo Aripuanã - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,1010620,1303403,Parintins - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,108044,1303502,Pauini - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,722104,1303536,Presidente Figueiredo - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,326203,1303569,Rio Preto da Eva - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,104748,1303601,Santa Isabel do Rio Negro - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,126286,1303700,Santo Antônio do Içá - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,216457,1303809,São Gabriel da Cachoeira - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,172810,1303908,São Paulo de Olivença - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,73866,1303957,São Sebastião do Uatumã - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,83929,1304005,Silves - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,327177,1304062,Tabatinga - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,152594,1304104,Tapauá - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,540069,1304203,Tefé - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,99627,1304237,Tonantins - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,106102,1304260,Uarini - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,256607,1304302,Urucará - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,110166,1304401,Urucurituba - AM,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,120398,1400027,Amajari - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,181429,1400050,Alto Alegre - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,6705377,1400100,Boa Vista - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,191785,1400159,Bonfim - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,183167,1400175,Cantá - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,258592,1400209,Caracaraí - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,123945,1400233,Caroebe - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,114095,1400282,Iracema - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,209439,1400308,Mucajaí - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,102878,1400407,Normandia - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,131072,1400456,Pacaraima - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,403929,1400472,Rorainópolis - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,109951,1400506,São João da Baliza - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,93160,1400605,São Luiz - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,81508,1400704,Uiramutã - RR,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,891428,1500107,Abaetetuba - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,57573,1500131,Abel Figueiredo - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,871619,1500206,Acará - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,262214,1500305,Afuá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,287540,1500347,Água Azul do Norte - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,560154,1500404,Alenquer - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,454918,1500503,Almeirim - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,3094031,1500602,Altamira - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,154237,1500701,Anajás - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,4900297,1500800,Ananindeua - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,209864,1500859,Anapu - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,253554,1500909,Augusto Corrêa - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,230601,1500958,Aurora do Pará - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,87332,1501006,Aveiro - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,141329,1501105,Bagre - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,258691,1501204,Baião - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,51382,1501253,Bannach - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,2658972,1501303,Barcarena - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,27139286,1501402,Belém - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,268532,1501451,Belterra - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,921749,1501501,Benevides - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,106169,1501576,Bom Jesus do Tocantins - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,79527,1501600,Bonito - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,978372,1501709,Bragança - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,158513,1501725,Brasil Novo - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,49628,1501758,Brejo Grande do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,473702,1501782,Breu Branco - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,555397,1501808,Breves - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,446363,1501907,Bujaru - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,139360,1501956,Cachoeira do Piriá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,143118,1502004,Cachoeira do Arari - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,738755,1502103,Cametá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,3483478,1502152,Canaã dos Carajás - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,828515,1502202,Capanema - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,369838,1502301,Capitão Poço - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,2437327,1502400,Castanhal - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,137769,1502509,Chaves - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,60813,1502608,Colares - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,407473,1502707,Conceição do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,237892,1502756,Concórdia do Pará - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,186290,1502764,Cumaru do Norte - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,207669,1502772,Curionópolis - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,156926,1502806,Curralinho - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,79091,1502855,Curuá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,220401,1502905,Curuçá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,421272,1502939,Dom Eliseu - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,249470,1502954,Eldorado do Carajás - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,54288,1503002,Faro - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,357379,1503044,Floresta do Araguaia - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,171830,1503077,Garrafão do Norte - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,267741,1503093,Goianésia do Pará - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,163913,1503101,Gurupá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,269984,1503200,Igarapé-Açu - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,374543,1503309,Igarapé-Miri - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,90811,1503408,Inhangapi - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,471202,1503457,Ipixuna do Pará - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,162191,1503507,Irituia - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,1165927,1503606,Itaituba - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,381965,1503705,Itupiranga - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,159487,1503754,Jacareacanga - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,377070,1503804,Jacundá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,868722,1503903,Juruti - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,392544,1504000,Limoeiro do Ajuru - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,235996,1504059,Mãe do Rio - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,59449,1504109,Magalhães Barata - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,5739901,1504208,Marabá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,169509,1504307,Maracanã - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,156194,1504406,Marapanim - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,1112651,1504422,Marituba - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,318026,1504455,Medicilândia - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,124602,1504505,Melgaço - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,224102,1504604,Mocajuba - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,657367,1504703,Moju - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,213045,1504752,Mojuí dos Campos - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,555744,1504802,Monte Alegre - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,235348,1504901,Muaná - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,167053,1504950,Nova Esperança do Piriá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,101321,1504976,Nova Ipixuna - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,90210,1505007,Nova Timboteua - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,355426,1505031,Novo Progresso - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,592580,1505064,Novo Repartimento - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,522300,1505106,Óbidos - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,286546,1505205,Oeiras do Pará - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,1524677,1505304,Oriximiná - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,159882,1505403,Ourém - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,431090,1505437,Ourilândia do Norte - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,341269,1505486,Pacajá - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,46089,1505494,Palestina do Pará - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,1749020,1505502,Paragominas - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,20198715,1505536,Parauapebas - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,53562,1505551,Pau D'Arco - PA,37,Produto Interno Bruto a preços correntes,2013,2013
6,Município,40,Mil Reais,64775,1505601,Peixe-Boi - PA,37,Produto Interno Bruto a preços correntes,2013,2013
